pre,post,n
864691135361121863,864691134947959548,1
864691135492359007,864691134947936508,1
864691135272843537,864691134988437370,1
864691136390674039,864691134940970339,1
864691135135163552,864691134966710559,4
864691136945746399,864691134947959548,1
864691136391242512,864691134966791711,1
864691135398717217,864691134947793916,1
864691136361936354,864691134964823071,1
864691135920880304,864691134964455967,5
864691135469802124,864691134965296415,2
864691136489880594,864691134949221372,1
864691136724398589,864691134965184031,1
864691135164679469,864691134950034684,1
864691136619750619,864691134966710559,2
864691136560783266,864691134948272636,1
864691135469292940,864691134940970339,1
864691135885663600,864691134940869731,2
864691135275197925,864691134940950883,1
864691135545266216,864691134940970339,1
864691136436365214,864691134965402143,1
864691135779111008,864691134965735199,1
864691135848760926,864691134941168227,1
864691135339982310,864691134950034684,1
864691136176650246,864691134949219324,1
864691136118444568,864691134964690207,1
864691135211103680,864691134949774844,1
864691135943623284,864691134949221372,1
864691137056334198,864691134966051871,1
864691135101806112,864691134966051871,1
864691135660487664,864691134948263420,2
864691136443735683,864691134988881274,1
864691135586012024,864691134947936508,3
864691136287488451,864691134964447775,1
864691135584316781,864691134965735199,9
864691135382905323,864691134965296415,1
864691136487863826,864691134940727907,1
864691135429592112,864691134949221372,1
864691134965825311,864691134940809315,1
864691136619729371,864691134949519612,1
864691135786308548,864691134965735199,2
864691136106216153,864691134965402143,1
864691136034412219,864691134947962620,1
864691135926040846,864691134942077795,4
864691135571440006,864691134949737468,7
864691135488242234,864691134965263647,1
864691136025077561,864691134988437370,5
864691136274035469,864691134965184287,1
864691135726140843,864691134949221372,1
864691135344015025,864691134965184287,2
864691136008487340,864691134965403167,1
864691135841478627,864691134965190687,1
864691135470945874,864691134947423740,1
864691136273628941,864691134949087228,1
864691136053784307,864691134947962620,1
864691135702537851,864691134964430879,1
864691135210066368,864691134940739171,1
864691135466025285,864691134940836963,1
864691135361238616,864691134988881274,1
864691135866386309,864691134966852383,1
864691135778825133,864691134948352764,1
864691136101618293,864691134949221372,1
864691135059740315,864691134948263420,1
864691135386248021,864691134949221372,1
864691135341505221,864691134948287228,1
864691135719142193,864691134966178335,1
864691135374752329,864691134966178335,1
864691135578098949,864691134948373756,1
864691135342910661,864691134942077795,1
864691136312057178,864691134949221372,1
864691135853034439,864691134965597471,1
864691136195175500,864691134965328671,1
864691135739591828,864691134948287228,1
864691135838220435,864691134965848351,1
864691135490054202,864691134965296415,1
864691136023804217,864691134965296415,1
864691135927277582,864691134940726115,1
864691136379765205,864691134966852383,2
864691136267254772,864691134948263420,1
864691135373403848,864691134948224764,1
864691135164857133,864691134950034684,4
864691135720572977,864691134949519612,29
864691136812081779,864691134947959548,1
864691136177726726,864691134965328671,1
864691135684566967,864691134948423676,1
864691136362241506,864691134966178335,1
864691136381444565,864691134965328671,1
864691136085277292,864691134966178335,1
864691135464796222,864691134948423676,1
864691135569742214,864691134966178335,1
864691136424437551,864691134988453754,2
864691135059554971,864691134988437370,1
864691134965436703,864691134947959548,1
864691135593237259,864691134964430879,2
864691135920851376,864691134947962620,1
864691136118878116,864691134965328671,2
864691135719448212,864691134965263647,2
864691136043245654,864691134966051871,1
864691135618718607,864691134942667363,3
864691136763884142,864691134948272636,1
864691135585636732,864691134966178335,2
864691135375555528,864691134965230879,2
864691136026007609,864691134949737468,2
864691136085238380,864691134966178335,1
864691135646796015,864691134988902778,2
864691134885805306,864691134988946810,1
864691136925008100,864691134940836963,2
864691136952413919,864691134949774844,1
864691135662886384,864691134949368316,1
864691136425809967,864691134950034684,4
864691135113529753,864691134965184287,4
864691135970818661,864691134940726115,4
864691135857450030,864691134947959548,5
864691135737542020,864691134947959548,1
864691135396115445,864691134966710559,1
864691136021270776,864691134947793916,2
864691135911280809,864691134966178335,1
864691136005831882,864691134947962620,1
864691135662042352,864691134965190687,1
864691136663209438,864691134948423676,2
864691135858491438,864691134942077795,5
864691136118878116,864691134966051871,2
864691135374457288,864691134947959548,1
864691135875274638,864691134988946810,1
864691135975446595,864691134948263420,2
864691135357517007,864691134948352764,1
864691135470163794,864691134966178335,1
864691135210318201,864691134966178335,1
864691135082882295,864691134948423676,1
864691135778288573,864691134965402143,1
864691136056523992,864691134949737468,1
864691135431870256,864691134948352764,2
864691135068023876,864691134948352764,3
864691136901303918,864691134966178335,3
864691135760923982,864691134940836963,1
864691135490635578,864691134965735199,1
864691135987163139,864691134948224764,1
864691135195482154,864691134965428255,1
864691136418651543,864691134965175071,1
864691134966178335,864691134966178335,14
864691136195757544,864691134966178335,1
864691135867633430,864691134966178335,1
864691135702609275,864691134965428255,2
864691135273255185,864691134965612319,1
864691135528046939,864691134948352764,4
864691135662000112,864691134965328671,4
864691135848300382,864691134940970339,1
864691135348724951,864691134965328671,2
864691135858354990,864691134965328671,1
864691135367887865,864691134942221411,1
864691135118641117,864691134988450426,1
864691136299163419,864691134948244732,1
864691135104027981,864691134965291295,1
864691136740637020,864691134964469535,1
864691135122791207,864691134966178335,2
864691136138695549,864691134940836963,1
864691135685720050,864691134965428255,3
864691135576431390,864691134965403167,2
864691136011686574,864691134949221372,1
864691135989504003,864691134965735199,1
864691134988382330,864691134965402143,1
864691136362829538,864691134949774844,4
864691135464456261,864691134964733983,1
864691136137162635,864691134949221372,1
864691136311778621,864691134965332767,1
864691136535396258,864691134964430879,1
864691134965848351,864691134965848351,12
864691135082490615,864691134940757347,1
864691136195093462,864691134965175071,3
864691135946587940,864691134965230879,1
864691136311384922,864691134949221372,1
864691136547807906,864691134940964963,1
864691136041604438,864691134940963171,2
864691135731965076,864691134965848351,1
864691134949221372,864691134966710559,1
864691135409523401,864691134966051871,1
864691135865681116,864691134948263420,1
864691136741435740,864691134948377340,1
864691135257056943,864691134965230879,1
864691135658877314,864691134948287228,1
864691135868106373,864691134965190687,1
864691136423696175,864691134964447775,1
864691135277337061,864691134949221372,1
864691136066258072,864691134965175071,1
864691136268956660,864691134964790815,1
864691135567206743,864691134949221372,2
864691135491572711,864691134965848351,1
864691136330500586,864691134964823071,2
864691135478690758,864691134964790815,1
864691136812696691,864691134940946787,1
864691135991801025,864691134949221372,1
864691136577854228,864691134965328671,3
864691135875989134,864691134966051871,1
864691136298180123,864691134949774844,1
864691135539797618,864691134940757347,1
864691136603645649,864691134948423676,1
864691136389648400,864691134964690207,1
864691136364411874,864691134949221372,3
864691135645819375,864691134965230879,2
864691136734927214,864691134965196575,1
864691135123576103,864691134966051871,1
864691135124690471,864691134965328671,18
864691135683946935,864691134949774844,2
864691135943222132,864691134949737468,1
864691136268038132,864691134988946810,1
864691135593551659,864691134964447775,1
864691136535063202,864691134965848351,1
864691136924736228,864691134965848351,1
864691135274355217,864691134965223199,3
864691136090107191,864691134949368316,1
864691134965414943,864691134965364255,1
864691135941899777,864691134942221411,1
864691134919902474,864691134949221372,1
864691135511256585,864691134949221372,6
864691136298080027,864691134966178335,1
864691135546661828,864691134965296415,1
864691135662448880,864691134964823071,1
864691135754399693,864691134948762620,1
864691135720572977,864691134940726115,2
864691135716237594,864691134965848351,1
864691136967703758,864691134949221372,1
864691135443019848,864691134965403167,1
864691135857498926,864691134965848351,1
864691136966573774,864691134965848351,1
864691135387039317,864691134949219324,2
864691135926607374,864691134966178335,1
864691136003567496,864691134964430879,1
864691136388599056,864691134965296415,1
864691136618439565,864691134965848351,1
864691135695248831,864691134947962620,2
864691135700502818,864691134965848351,2
864691135771656779,864691134940836963,1
864691135015437462,864691134965735199,2
864691136437311646,864691134965263647,1
864691135473050418,864691134965848351,1
864691136110206904,864691134965848351,3
864691135655070402,864691134947959548,1
864691136314388285,864691134949221372,1
864691136926437962,864691134965694495,1
864691136025913913,864691134949519612,11
864691135494520208,864691134949219324,1
864691135569520518,864691134948421372,1
864691134920082954,864691134965328671,1
864691135841924323,864691134965848351,2
864691135733004692,864691134965848351,1
864691135685373938,864691134966852383,1
864691135616353385,864691134965296415,2
864691136299034139,864691134965328671,1
864691135987382787,864691134948377340,1
864691136423802927,864691134940970339,1
